id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,LLaMA_4_Scout_17B,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Qwen3_32B,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_20B,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,NVIDIA_Nemotron_120B,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_120B,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Gemma_4_31B,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,MiniMax_M2_5,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Baidu_CoBuddy,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,LiquidAI_Instruct,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_20B_OR,hallucinated,1234567.0,15.5283
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Owl_Alpha,hallucinated,0.0,1.0
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Free_Router,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Groq_Compound,error,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Groq_Compound_Mini,hallucinated,3.0,1.0
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,Allam_2_7B,refusal,,
Q049,Disease Statistics,Global Comparison,"How many disease deaths have been reported in Japan as of May 13, 2026?",74694,Medium,OSS_Safeguard_20B,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,LLaMA_3_3_70B,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,LLaMA_3_1_8B,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,LLaMA_4_Scout_17B,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Qwen3_32B,hallucinated,2026.0,0.9729
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_20B,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,NVIDIA_Nemotron_120B,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_120B,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Gemma_4_31B,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,MiniMax_M2_5,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Baidu_CoBuddy,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,LiquidAI_Instruct,error,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,OpenAI_OSS_20B_OR,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Owl_Alpha,hallucinated,1200000.0,15.0655
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Free_Router,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Groq_Compound,hallucinated,11307.0,0.8486
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Groq_Compound_Mini,hallucinated,36000.0,0.518
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,Allam_2_7B,refusal,,
Q050,Disease Statistics,Global Comparison,"What is the total disease death toll in Japan as of May 13, 2026?",74694,Medium,OSS_Safeguard_20B,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,LLaMA_3_3_70B,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,LLaMA_3_1_8B,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,LLaMA_4_Scout_17B,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Qwen3_32B,hallucinated,2026.0,0.9999
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,OpenAI_OSS_20B,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,NVIDIA_Nemotron_120B,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,OpenAI_OSS_120B,hallucinated,0.0,1.0
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Gemma_4_31B,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,MiniMax_M2_5,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Baidu_CoBuddy,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,LiquidAI_Instruct,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,OpenAI_OSS_20B_OR,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Owl_Alpha,hallucinated,1247831.0,0.9499
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Free_Router,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Groq_Compound,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Groq_Compound_Mini,error,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,Allam_2_7B,refusal,,
Q051,Disease Statistics,Global Comparison,"What is the total number of disease cases reported in UK as of May 13, 2026?",24910387,Medium,OSS_Safeguard_20B,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,LLaMA_3_3_70B,refusal,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,LLaMA_3_1_8B,refusal,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,LLaMA_4_Scout_17B,correct,23610835.0,0.05216908111463704
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Qwen3_32B,hallucinated,2026.0,0.9999
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,OpenAI_OSS_20B,refusal,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,NVIDIA_Nemotron_120B,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,OpenAI_OSS_120B,correct,25000000.0,0.0036
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Gemma_4_31B,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,MiniMax_M2_5,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Baidu_CoBuddy,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,LiquidAI_Instruct,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,OpenAI_OSS_20B_OR,hallucinated,0.0,1.0
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Owl_Alpha,hallucinated,10460000.0,0.5801
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Free_Router,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Groq_Compound,hallucinated,477.0,1.0
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Groq_Compound_Mini,error,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,Allam_2_7B,refusal,,
Q052,Disease Statistics,Global Comparison,"How many disease infections have been recorded in UK in total as of May 13, 2026?",24910387,Medium,OSS_Safeguard_20B,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,LLaMA_3_3_70B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,LLaMA_3_1_8B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,LLaMA_4_Scout_17B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Qwen3_32B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,OpenAI_OSS_20B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,NVIDIA_Nemotron_120B,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,OpenAI_OSS_120B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Gemma_4_31B,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,MiniMax_M2_5,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Baidu_CoBuddy,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,LiquidAI_Instruct,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,OpenAI_OSS_20B_OR,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Owl_Alpha,hallucinated,1247832.0,4.376
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Free_Router,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Groq_Compound,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Groq_Compound_Mini,error,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,Allam_2_7B,refusal,,
Q053,Disease Statistics,Global Comparison,"How many disease deaths have been reported in UK as of May 13, 2026?",232112,Medium,OSS_Safeguard_20B,error,,
Q054,Disease Statistics,Global Comparison,"What is the total disease death toll in UK as of May 13, 2026?",232112,Medium,LLaMA_3_3_70B,partial,187392.0,0.1927
