id,category,subcategory,question,correct_answer,answer_display,unit,source,difficulty,LLaMA_3_3_70B,LLaMA_3_1_8B,LLaMA_4_Scout_17B,Qwen3_32B,OpenAI_OSS_20B,NVIDIA_Nemotron_120B,OpenAI_OSS_120B,Gemma_4_31B,MiniMax_M2_5,Baidu_CoBuddy,LiquidAI_Instruct,OpenAI_OSS_20B_OR,Owl_Alpha,Free_Router,LLaMA_3_3_70B_score,LLaMA_3_1_8B_score,LLaMA_4_Scout_17B_score,Qwen3_32B_score,OpenAI_OSS_20B_score,NVIDIA_Nemotron_120B_score,OpenAI_OSS_120B_score,Gemma_4_31B_score,MiniMax_M2_5_score,Baidu_CoBuddy_score,LiquidAI_Instruct_score,OpenAI_OSS_20B_OR_score,Owl_Alpha_score,Free_Router_score
Q070,Mortality & Life Stats,Life Expectancy,How many years does an average person in United States live according to World Bank data (2024)?,78.9,78.9,years,World Bank,Easy,78.7,77.4,77.5,"<think>
Okay, let's see. The user is asking for the average life expectancy in the United States according to World Bank data from 2024. First, I need to recall the most recent data I have. I know that life",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.8 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.6 years,77.5,78.8 years,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Q071,Mortality & Life Stats,Life Expectancy,"According to World Bank, what is United States's life expectancy figure for 2024?",78.9,78.9,years,World Bank,Medium,78.7,I cannot verify the life expectancy figure for the United States in 2024.,77.5,"<think>
Okay, let's see. The user is asking for the United States' life expectancy figure for 2024 according to the World Bank. First, I need to recall if I have access to the World Bank's data for",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.8 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.2,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,79.5,78.6 years,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Q072,Mortality & Life Stats,Life Expectancy,What is the life expectancy at birth in United States according to WHO data (2021)?,76.4,76.4,years,WHO GHO,Easy,77.0,76.2 years.,77.5,"<think>
Okay, let's see. The user is asking for the life expectancy at birth in the United States according to WHO data from 2021. I need to find the exact number they provided.

First, I remember that WHO publishes",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.9 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.0 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.6 years,77.5 years,78.9 years,1.0,1.0,1.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Q073,Mortality & Life Stats,Life Expectancy,According to WHO what is the average lifespan in United States as of 2021?,76.4,76.4,years,WHO GHO,Medium,77.0,77.4 years.,77.5,"<think>
Okay, let's see. The user is asking for the average lifespan in the United States according to the WHO as of 2021. First, I need to recall if I have that specific data. I remember that life expectancy",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.8 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.0 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,78.6 years,76.4 years,78.6 years,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Q074,Mortality & Life Stats,Life Expectancy,What is the current life expectancy at birth in Brazil according to World Bank (2024)?,76.0,76.0,years,World Bank,Easy,76.9,76.1 years.,74.7,"<think>
Okay, I need to find the current life expectancy at birth in Brazil according to the World Bank as of 2024. Let me start by recalling where I can get this information. The World Bank has a database called World Development",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,75.5 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,76.9,75.85 years,77.0 years,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Q075,Mortality & Life Stats,Life Expectancy,How many years does an average person in Brazil live according to World Bank data (2024)?,76.0,76.0,years,World Bank,Easy,76.37,74.6,77.2,"<think>
Okay, let's see. The user is asking for the average life expectancy in Brazil according to the World Bank data from 2024. First, I need to recall the most recent data available. I know that life expectancy can",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.9 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,73.6,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,76.6 years,ERROR: Provider returned error,76.7 years,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Q076,Mortality & Life Stats,Life Expectancy,"According to World Bank, what is Brazil's life expectancy figure for 2024?",76.0,76.0,years,World Bank,Medium,76.9,I cannot verify the life expectancy figure for Brazil in 2024.,77.5,"<think>
Okay, let's see. The user is asking for Brazil's life expectancy in 2024 according to the World Bank. First, I need to check if the World Bank has already published that data. Since 202",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,76.7 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,75.85,78.4 years,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Q077,Mortality & Life Stats,Life Expectancy,What is the life expectancy at birth in Brazil according to WHO data (2021)?,69.0,69.0,years,WHO GHO,Easy,75.5,72.6 years.,74.8 years,"<think>
Okay, I need to find the life expectancy at birth in Brazil according to WHO data from 2021. Let me start by recalling if I have any existing knowledge about Brazil's life expectancy. I know that life expectancy varies by",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,75.9 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,76.0 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,75.5 years,75.9 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0
Q078,Mortality & Life Stats,Life Expectancy,According to WHO what is the average lifespan in Brazil as of 2021?,69.0,69.0,years,WHO GHO,Medium,77,75.5 years.,75.5 years,"<think>
Okay, let's see. The user is asking for the average lifespan in Brazil according to the WHO as of 2021. I need to find the exact number.

First, I remember that WHO publishes life expectancy data. I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,76.7 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,77.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,75.9,76.7 years,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5
Q079,Mortality & Life Stats,Life Expectancy,What is the current life expectancy at birth in United Kingdom according to World Bank (2024)?,81.4,81.4,years,World Bank,Easy,80.7,77.1 years.,80.7,"<think>
Okay, let's see. The user is asking for the current life expectancy at birth in the United Kingdom according to the World Bank in 2024. First, I need to recall the latest data from the World Bank. I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,81.8 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q080,Mortality & Life Stats,Life Expectancy,How many years does an average person in United Kingdom live according to World Bank data (2024)?,81.4,81.4,years,World Bank,Easy,80.7,81.1,80.7,"<think>
Okay, let's see. The user is asking for the average life expectancy in the United Kingdom according to World Bank data from 2024. First, I need to recall the most recent data available. I know that life expectancy",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,81,81.2 years,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Q081,Mortality & Life Stats,Life Expectancy,"According to World Bank, what is United Kingdom's life expectancy figure for 2024?",81.4,81.4,years,World Bank,Medium,80.7,I cannot verify the life expectancy figure for the United Kingdom in 2024.,80.7,"<think>
Okay, let's see. The user is asking for the United Kingdom's life expectancy in 2024 according to the World Bank. First, I need to check if the World Bank has already published that data. Since 2",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.77,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,81.8 years,81.2 years,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Q082,Mortality & Life Stats,Life Expectancy,What is the life expectancy at birth in United Kingdom according to WHO data (2021)?,80.1,80.1,years,WHO GHO,Easy,80.7,74.7 years.,80.7,"<think>
Okay, let's see. The user is asking for the life expectancy at birth in the United Kingdom according to WHO data from 2021. First, I need to recall or find the exact figure. I remember that WHO publishes",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,81.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.0,0.5,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q083,Mortality & Life Stats,Life Expectancy,According to WHO what is the average lifespan in United Kingdom as of 2021?,80.1,80.1,years,WHO GHO,Medium,80.7,77.1 years.,80.7,"<think>
Okay, the user is asking for the average lifespan in the United Kingdom as of 2021 according to the WHO. Let me check my data sources.

First, I need to confirm the exact number from the World Health Organization's",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.3 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,81.2 years,79.0 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.0,1.0,1.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Q084,Mortality & Life Stats,Life Expectancy,What is the current life expectancy at birth in Pakistan according to World Bank (2024)?,67.8,67.8,years,World Bank,Easy,66.4,72.1 years.,66.1,"<think>
Okay, let's see. The user is asking for the current life expectancy at birth in Pakistan according to the World Bank in 2024. First, I need to recall if I have that specific data. I know that life",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,68.9 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,67.34,ERROR: Internal Server Error,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q085,Mortality & Life Stats,Life Expectancy,How many years does an average person in Pakistan live according to World Bank data (2024)?,67.8,67.8,years,World Bank,Easy,67.6,71.1,66.1,"<think>
Okay, let's see. The user is asking for the average life expectancy in Pakistan according to the World Bank data from 2024. First, I need to recall the latest data. I remember that life expectancy can vary slightly",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,73.1 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,67 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,68.1,71.2 years,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5
Q086,Mortality & Life Stats,Life Expectancy,"According to World Bank, what is Pakistan's life expectancy figure for 2024?",67.8,67.8,years,World Bank,Medium,66.9,72.5 years.,67.3,"<think>
Okay, let's see. The user is asking for Pakistan's life expectancy in 2024 according to the World Bank. First, I need to check if the World Bank has already published data for 2024.",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,71.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,67.2 years,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,67.5 years,67.34,71.2 years,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5
